"yr","mo.ab","site","mo.no","mo.no0.5","NDVI","mo.no.char","i","mo.char","i.new","day.num","julian","days.elapsed","date"
"2000","b","broadleaf",11,11.5,0.7327,"11",190,"Nov",551,22,327,34093,"22/11/2000"
"2000","b","Lloyd",11,11.5,0.6764,"11",190,"Nov",563,22,327,34093,"22/11/2000"
"2000","b","scrub",11,11.5,0.4866,"11",190,"Nov",575,22,327,34093,"22/11/2000"
"2000","a","broadleaf",12,12,0.8335,"12",191,"Dec",516,7,342,34435,"7/12/2000"
"2000","a","Lloyd",12,12,0.6858,"12",191,"Dec",528,7,342,34435,"7/12/2000"
"2000","a","scrub",12,12,0.5378,"12",191,"Dec",540,7,342,34435,"7/12/2000"
"2000","b","broadleaf",12,12.5,0.791,"12",192,"Dec",552,22,357,34792,"22/12/2000"
"2000","b","Lloyd",12,12.5,0.6686,"12",192,"Dec",564,22,357,34792,"22/12/2000"
"2000","b","scrub",12,12.5,0.4904,"12",192,"Dec",576,22,357,34792,"22/12/2000"
"2001","a","broadleaf",1,1,0.6892,"1",193,"Jan",577,7,7,34799,"7/1/2001"
"2001","a","Lloyd",1,1,0.6066,"1",193,"Jan",589,7,7,34799,"7/1/2001"
"2001","a","scrub",1,1,0.4336,"1",193,"Jan",601,7,7,34799,"7/1/2001"
"2001","b","broadleaf",1,1.5,0.7753,"1",194,"Jan",613,22,22,34821,"22/1/2001"
"2001","b","Lloyd",1,1.5,0.6679,"1",194,"Jan",625,22,22,34821,"22/1/2001"
"2001","b","scrub",1,1.5,0.4565,"1",194,"Jan",637,22,22,34821,"22/1/2001"
"2001","a","broadleaf",2,2,0.6911,"2",195,"Feb",578,7,38,34859,"7/2/2001"
"2001","a","Lloyd",2,2,0.6819,"2",195,"Feb",590,7,38,34859,"7/2/2001"
"2001","a","scrub",2,2,0.4207,"2",195,"Feb",602,7,38,34859,"7/2/2001"
"2001","b","broadleaf",2,2.5,0.6365,"2",196,"Feb",614,22,53,34912,"22/2/2001"
"2001","b","Lloyd",2,2.5,0.6984,"2",196,"Feb",626,22,53,34912,"22/2/2001"
"2001","b","scrub",2,2.5,0.3669,"2",196,"Feb",638,22,53,34912,"22/2/2001"
"2001","a","broadleaf",3,3,0.568,"3",197,"Mar",579,7,66,34978,"7/3/2001"
"2001","a","Lloyd",3,3,0.6919,"3",197,"Mar",591,7,66,34978,"7/3/2001"
"2001","a","scrub",3,3,0.3271,"3",197,"Mar",603,7,66,34978,"7/3/2001"
"2001","b","broadleaf",3,3.5,0.5634,"3",198,"Mar",615,22,81,35059,"22/3/2001"
"2001","b","Lloyd",3,3.5,0.6483,"3",198,"Mar",627,22,81,35059,"22/3/2001"
"2001","b","scrub",3,3.5,0.3202,"3",198,"Mar",639,22,81,35059,"22/3/2001"
"2001","a","broadleaf",4,4,0.5088,"4",199,"Apr",580,7,97,35156,"7/4/2001"
"2001","a","Lloyd",4,4,0.6331,"4",199,"Apr",592,7,97,35156,"7/4/2001"
"2001","a","scrub",4,4,0.3172,"4",199,"Apr",604,7,97,35156,"7/4/2001"
"2001","b","broadleaf",4,4.5,0.5784,"4",200,"Apr",616,22,112,35268,"22/4/2001"
"2001","b","Lloyd",4,4.5,0.6091,"4",200,"Apr",628,22,112,35268,"22/4/2001"
"2001","b","scrub",4,4.5,0.3092,"4",200,"Apr",640,22,112,35268,"22/4/2001"
"2001","a","broadleaf",5,5,0.707,"5",201,"May",581,7,127,35395,"7/5/2001"
"2001","a","Lloyd",5,5,0.5848,"5",201,"May",593,7,127,35395,"7/5/2001"
"2001","a","scrub",5,5,0.3699,"5",201,"May",605,7,127,35395,"7/5/2001"
"2001","b","broadleaf",5,5.5,0.8807,"5",202,"May",617,22,142,35537,"22/5/2001"
"2001","b","Lloyd",5,5.5,0.6431,"5",202,"May",629,22,142,35537,"22/5/2001"
"2001","b","scrub",5,5.5,0.5899,"5",202,"May",641,22,142,35537,"22/5/2001"
"2001","a","broadleaf",6,6,0.7928,"6",203,"Jun",582,7,158,35695,"7/6/2001"
"2001","a","Lloyd",6,6,0.674,"6",203,"Jun",594,7,158,35695,"7/6/2001"
"2001","a","scrub",6,6,0.5949,"6",203,"Jun",606,7,158,35695,"7/6/2001"
"2001","b","broadleaf",6,6.5,0.6994,"6",204,"Jun",618,22,173,35868,"22/6/2001"
"2001","b","Lloyd",6,6.5,0.586,"6",204,"Jun",630,22,173,35868,"22/6/2001"
"2001","b","scrub",6,6.5,0.5003,"6",204,"Jun",642,22,173,35868,"22/6/2001"
"2001","a","broadleaf",7,7,0.7706,"7",205,"Jul",583,7,188,36056,"7/7/2001"
"2001","a","Lloyd",7,7,0.6274,"7",205,"Jul",595,7,188,36056,"7/7/2001"
"2001","a","scrub",7,7,0.4704,"7",205,"Jul",607,7,188,36056,"7/7/2001"
"2001","b","broadleaf",7,7.5,0.6753,"7",206,"Jul",619,22,203,36259,"22/7/2001"
"2001","b","Lloyd",7,7.5,0.674,"7",206,"Jul",631,22,203,36259,"22/7/2001"
"2001","b","scrub",7,7.5,0.4535,"7",206,"Jul",643,22,203,36259,"22/7/2001"
"2001","a","broadleaf",8,8,0.7151,"8",207,"Aug",584,7,219,36478,"7/8/2001"
"2001","a","Lloyd",8,8,0.6252,"8",207,"Aug",596,7,219,36478,"7/8/2001"
"2001","a","scrub",8,8,0.4505,"8",207,"Aug",608,7,219,36478,"7/8/2001"
"2001","b","broadleaf",8,8.5,0.6642,"8",208,"Aug",620,22,234,36712,"22/8/2001"
"2001","b","Lloyd",8,8.5,0.6366,"8",208,"Aug",632,22,234,36712,"22/8/2001"
"2001","b","scrub",8,8.5,0.3799,"8",208,"Aug",644,22,234,36712,"22/8/2001"
"2001","a","broadleaf",9,9,0.6709,"9",209,"Sep",585,7,250,36962,"7/9/2001"
"2001","a","Lloyd",9,9,0.5725,"9",209,"Sep",597,7,250,36962,"7/9/2001"
"2001","a","scrub",9,9,0.4257,"9",209,"Sep",609,7,250,36962,"7/9/2001"
"2001","b","broadleaf",9,9.5,0.6559,"9",210,"Sep",621,22,265,37227,"22/9/2001"
"2001","b","Lloyd",9,9.5,0.6401,"9",210,"Sep",633,22,265,37227,"22/9/2001"
"2001","b","scrub",9,9.5,0.4993,"9",210,"Sep",645,22,265,37227,"22/9/2001"
"2001","a","broadleaf",10,10,0.5865,"10",211,"Oct",586,7,280,37507,"7/10/2001"
"2001","a","Lloyd",10,10,0.688,"10",211,"Oct",598,7,280,37507,"7/10/2001"
"2001","a","scrub",10,10,0.4177,"10",211,"Oct",610,7,280,37507,"7/10/2001"
"2001","b","broadleaf",10,10.5,0.6885,"10",212,"Oct",622,22,295,37802,"22/10/2001"
"2001","b","Lloyd",10,10.5,0.6083,"10",212,"Oct",634,22,295,37802,"22/10/2001"
"2001","b","scrub",10,10.5,0.4396,"10",212,"Oct",646,22,295,37802,"22/10/2001"
"2001","a","broadleaf",11,11,0.6774,"11",213,"Nov",587,7,311,38113,"7/11/2001"
"2001","a","Lloyd",11,11,0.6079,"11",213,"Nov",599,7,311,38113,"7/11/2001"
"2001","a","scrub",11,11,0.4468,"11",213,"Nov",611,7,311,38113,"7/11/2001"
"2001","b","broadleaf",11,11.5,0.7105,"11",214,"Nov",623,22,326,38439,"22/11/2001"
"2001","b","Lloyd",11,11.5,0.6618,"11",214,"Nov",635,22,326,38439,"22/11/2001"
"2001","b","scrub",11,11.5,0.4973,"11",214,"Nov",647,22,326,38439,"22/11/2001"
"2001","a","broadleaf",12,12,0.8382,"12",215,"Dec",588,7,341,38780,"7/12/2001"
"2001","a","Lloyd",12,12,0.6723,"12",215,"Dec",600,7,341,38780,"7/12/2001"
"2001","a","scrub",12,12,0.5351,"12",215,"Dec",612,7,341,38780,"7/12/2001"
"2001","b","broadleaf",12,12.5,0.7938,"12",216,"Dec",624,22,356,39136,"22/12/2001"
"2001","b","Lloyd",12,12.5,0.6666,"12",216,"Dec",636,22,356,39136,"22/12/2001"
"2001","b","scrub",12,12.5,0.4844,"12",216,"Dec",648,22,356,39136,"22/12/2001"
"2002","a","broadleaf",1,1,0.7447,"1",217,"Jan",649,7,7,39143,"7/1/2002"
"2002","a","Lloyd",1,1,0.6623,"1",217,"Jan",661,7,7,39143,"7/1/2002"
"2002","a","scrub",1,1,0.4296,"1",217,"Jan",673,7,7,39143,"7/1/2002"
"2002","b","broadleaf",1,1.5,0.7799,"1",218,"Jan",685,22,22,39165,"22/1/2002"
"2002","b","Lloyd",1,1.5,0.6832,"1",218,"Jan",697,22,22,39165,"22/1/2002"
"2002","b","scrub",1,1.5,0.4495,"1",218,"Jan",709,22,22,39165,"22/1/2002"
"2002","a","broadleaf",2,2,0.6837,"2",219,"Feb",650,7,38,39203,"7/2/2002"
"2002","a","Lloyd",2,2,0.6658,"2",219,"Feb",662,7,38,39203,"7/2/2002"
"2002","a","scrub",2,2,0.3858,"2",219,"Feb",674,7,38,39203,"7/2/2002"
"2002","b","broadleaf",2,2.5,0.6531,"2",220,"Feb",686,22,53,39256,"22/2/2002"
"2002","b","Lloyd",2,2.5,0.6527,"2",220,"Feb",698,22,53,39256,"22/2/2002"
"2002","b","scrub",2,2.5,0.358,"2",220,"Feb",710,22,53,39256,"22/2/2002"
"2002","a","broadleaf",3,3,0.6013,"3",221,"Mar",651,7,66,39322,"7/3/2002"
"2002","a","Lloyd",3,3,0.6575,"3",221,"Mar",663,7,66,39322,"7/3/2002"
"2002","a","scrub",3,3,0.3391,"3",221,"Mar",675,7,66,39322,"7/3/2002"
"2002","b","broadleaf",3,3.5,0.5736,"3",222,"Mar",687,22,81,39403,"22/3/2002"
"2002","b","Lloyd",3,3.5,0.6392,"3",222,"Mar",699,22,81,39403,"22/3/2002"
"2002","b","scrub",3,3.5,0.3092,"3",222,"Mar",711,22,81,39403,"22/3/2002"
"2002","a","broadleaf",4,4,0.5819,"4",223,"Apr",652,7,97,39500,"7/4/2002"
"2002","a","Lloyd",4,4,0.6714,"4",223,"Apr",664,7,97,39500,"7/4/2002"
"2002","a","scrub",4,4,0.3172,"4",223,"Apr",676,7,97,39500,"7/4/2002"
"2002","b","broadleaf",4,4.5,0.7253,"4",224,"Apr",688,22,112,39612,"22/4/2002"
"2002","b","Lloyd",4,4.5,0.5834,"4",224,"Apr",700,22,112,39612,"22/4/2002"
"2002","b","scrub",4,4.5,0.3719,"4",224,"Apr",712,22,112,39612,"22/4/2002"
"2002","a","broadleaf",5,5,0.779,"5",225,"May",653,7,127,39739,"7/5/2002"
"2002","a","Lloyd",5,5,0.6327,"5",225,"May",665,7,127,39739,"7/5/2002"
"2002","a","scrub",5,5,0.4485,"5",225,"May",677,7,127,39739,"7/5/2002"
"2002","b","broadleaf",5,5.5,0.6605,"5",226,"May",689,22,142,39881,"22/5/2002"
"2002","b","Lloyd",5,5.5,0.6191,"5",226,"May",701,22,142,39881,"22/5/2002"
"2002","b","scrub",5,5.5,0.4386,"5",226,"May",713,22,142,39881,"22/5/2002"
"2002","a","broadleaf",6,6,0.877,"6",227,"Jun",654,7,158,40039,"7/6/2002"
"2002","a","Lloyd",6,6,0.6588,"6",227,"Jun",666,7,158,40039,"7/6/2002"
"2002","a","scrub",6,6,0.5262,"6",227,"Jun",678,7,158,40039,"7/6/2002"
"2002","b","broadleaf",6,6.5,0.8039,"6",228,"Jun",690,22,173,40212,"22/6/2002"
"2002","b","Lloyd",6,6.5,0.6645,"6",228,"Jun",702,22,173,40212,"22/6/2002"
"2002","b","scrub",6,6.5,0.562,"6",228,"Jun",714,22,173,40212,"22/6/2002"
"2002","a","broadleaf",7,7,0.8132,"7",229,"Jul",655,7,188,40400,"7/7/2002"
"2002","a","Lloyd",7,7,0.6754,"7",229,"Jul",667,7,188,40400,"7/7/2002"
"2002","a","scrub",7,7,0.5212,"7",229,"Jul",679,7,188,40400,"7/7/2002"
"2002","b","broadleaf",7,7.5,0.7262,"7",230,"Jul",691,22,203,40603,"22/7/2002"
"2002","b","Lloyd",7,7.5,0.6649,"7",230,"Jul",703,22,203,40603,"22/7/2002"
"2002","b","scrub",7,7.5,0.4495,"7",230,"Jul",715,22,203,40603,"22/7/2002"
"2002","a","broadleaf",8,8,0.754,"8",231,"Aug",656,7,219,40822,"7/8/2002"
"2002","a","Lloyd",8,8,0.6209,"8",231,"Aug",668,7,219,40822,"7/8/2002"
"2002","a","scrub",8,8,0.4197,"8",231,"Aug",680,7,219,40822,"7/8/2002"
"2002","b","broadleaf",8,8.5,0.6718,"8",232,"Aug",692,22,234,41056,"22/8/2002"
"2002","b","Lloyd",8,8.5,0.5987,"8",232,"Aug",704,22,234,41056,"22/8/2002"
"2002","b","scrub",8,8.5,0.3928,"8",232,"Aug",716,22,234,41056,"22/8/2002"
"2002","a","broadleaf",9,9,0.6929,"9",233,"Sep",657,7,250,41306,"7/9/2002"
"2002","a","Lloyd",9,9,0.6492,"9",233,"Sep",669,7,250,41306,"7/9/2002"
"2002","a","scrub",9,9,0.3809,"9",233,"Sep",681,7,250,41306,"7/9/2002"
"2002","b","broadleaf",9,9.5,0.6541,"9",234,"Sep",693,22,265,41571,"22/9/2002"
"2002","b","Lloyd",9,9.5,0.5821,"9",234,"Sep",705,22,265,41571,"22/9/2002"
"2002","b","scrub",9,9.5,0.3729,"9",234,"Sep",717,22,265,41571,"22/9/2002"
"2002","a","broadleaf",10,10,0.7521,"10",235,"Oct",658,7,280,41851,"7/10/2002"
"2002","a","Lloyd",10,10,0.566,"10",235,"Oct",670,7,280,41851,"7/10/2002"
"2002","a","scrub",10,10,0.5282,"10",235,"Oct",682,7,280,41851,"7/10/2002"
"2002","b","broadleaf",10,10.5,0.8798,"10",236,"Oct",694,22,295,42146,"22/10/2002"
"2002","b","Lloyd",10,10.5,0.6841,"10",236,"Oct",706,22,295,42146,"22/10/2002"
"2002","b","scrub",10,10.5,0.5511,"10",236,"Oct",718,22,295,42146,"22/10/2002"
"2002","a","broadleaf",11,11,0.8113,"11",237,"Nov",659,7,311,42457,"7/11/2002"
"2002","a","Lloyd",11,11,0.6679,"11",237,"Nov",671,7,311,42457,"7/11/2002"
"2002","a","scrub",11,11,0.5073,"11",237,"Nov",683,7,311,42457,"7/11/2002"
"2002","b","broadleaf",11,11.5,0.7669,"11",238,"Nov",695,22,326,42783,"22/11/2002"
"2002","b","Lloyd",11,11.5,0.6697,"11",238,"Nov",707,22,326,42783,"22/11/2002"
"2002","b","scrub",11,11.5,0.4714,"11",238,"Nov",719,22,326,42783,"22/11/2002"
"2002","a","broadleaf",12,12,0.7901,"12",239,"Dec",660,7,341,43124,"7/12/2002"
"2002","a","Lloyd",12,12,0.6915,"12",239,"Dec",672,7,341,43124,"7/12/2002"
"2002","a","scrub",12,12,0.4555,"12",239,"Dec",684,7,341,43124,"7/12/2002"
"2002","b","broadleaf",12,12.5,0.6809,"12",240,"Dec",696,22,356,43480,"22/12/2002"
"2002","b","Lloyd",12,12.5,0.6444,"12",240,"Dec",708,22,356,43480,"22/12/2002"
"2002","b","scrub",12,12.5,0.4197,"12",240,"Dec",720,22,356,43480,"22/12/2002"
"2003","a","broadleaf",1,1,0.6319,"1",241,"Jan",721,7,7,43487,"7/1/2003"
"2003","a","Lloyd",1,1,0.6183,"1",241,"Jan",733,7,7,43487,"7/1/2003"
"2003","a","scrub",1,1,0.4137,"1",241,"Jan",745,7,7,43487,"7/1/2003"
"2003","b","broadleaf",1,1.5,0.694,"1",242,"Jan",757,22,22,43509,"22/1/2003"
"2003","b","Lloyd",1,1.5,0.6693,"1",242,"Jan",769,22,22,43509,"22/1/2003"
"2003","b","scrub",1,1.5,0.4008,"1",242,"Jan",781,22,22,43509,"22/1/2003"
"2003","a","broadleaf",2,2,0.6753,"2",243,"Feb",722,7,38,43547,"7/2/2003"
"2003","a","Lloyd",2,2,0.6884,"2",243,"Feb",734,7,38,43547,"7/2/2003"
"2003","a","scrub",2,2,0.3769,"2",243,"Feb",746,7,38,43547,"7/2/2003"
"2003","b","broadleaf",2,2.5,0.5578,"2",244,"Feb",758,22,53,43600,"22/2/2003"
"2003","b","Lloyd",2,2.5,0.6453,"2",244,"Feb",770,22,53,43600,"22/2/2003"
"2003","b","scrub",2,2.5,0.3072,"2",244,"Feb",782,22,53,43600,"22/2/2003"
"2003","a","broadleaf",3,3,0.6707,"3",245,"Mar",723,7,66,43666,"7/3/2003"
"2003","a","Lloyd",3,3,0.6893,"3",245,"Mar",735,7,66,43666,"7/3/2003"
"2003","a","scrub",3,3,0.3301,"3",245,"Mar",747,7,66,43666,"7/3/2003"
"2003","b","broadleaf",3,3.5,0.4857,"3",246,"Mar",759,22,81,43747,"22/3/2003"
"2003","b","Lloyd",3,3.5,0.5791,"3",246,"Mar",771,22,81,43747,"22/3/2003"
"2003","b","scrub",3,3.5,0.2704,"3",246,"Mar",783,22,81,43747,"22/3/2003"
"2003","a","broadleaf",4,4,0.6605,"4",247,"Apr",724,7,97,43844,"7/4/2003"
"2003","a","Lloyd",4,4,0.6435,"4",247,"Apr",736,7,97,43844,"7/4/2003"
"2003","a","scrub",4,4,0.3849,"4",247,"Apr",748,7,97,43844,"7/4/2003"
"2003","b","broadleaf",4,4.5,0.6966,"4",248,"Apr",760,22,112,43956,"22/4/2003"
"2003","b","Lloyd",4,4.5,0.5674,"4",248,"Apr",772,22,112,43956,"22/4/2003"
"2003","b","scrub",4,4.5,0.3819,"4",248,"Apr",784,22,112,43956,"22/4/2003"
"2003","a","broadleaf",5,5,0.803,"5",249,"May",725,7,127,44083,"7/5/2003"
"2003","a","Lloyd",5,5,0.6327,"5",249,"May",737,7,127,44083,"7/5/2003"
"2003","a","scrub",5,5,0.4306,"5",249,"May",749,7,127,44083,"7/5/2003"
"2003","b","broadleaf",5,5.5,0.667,"5",250,"May",761,22,142,44225,"22/5/2003"
"2003","b","Lloyd",5,5.5,0.5991,"5",250,"May",773,22,142,44225,"22/5/2003"
"2003","b","scrub",5,5.5,0.3998,"5",250,"May",785,22,142,44225,"22/5/2003"
"2003","a","broadleaf",6,6,0.7457,"6",251,"Jun",726,7,158,44383,"7/6/2003"
"2003","a","Lloyd",6,6,0.6096,"6",251,"Jun",738,7,158,44383,"7/6/2003"
"2003","a","scrub",6,6,0.4515,"6",251,"Jun",750,7,158,44383,"7/6/2003"
"2003","b","broadleaf",6,6.5,0.7697,"6",252,"Jun",762,22,173,44556,"22/6/2003"
"2003","b","Lloyd",6,6.5,0.6091,"6",252,"Jun",774,22,173,44556,"22/6/2003"
"2003","b","scrub",6,6.5,0.4864,"6",252,"Jun",786,22,173,44556,"22/6/2003"
"2003","a","broadleaf",7,7,0.704,"7",253,"Jul",727,7,188,44744,"7/7/2003"
"2003","a","Lloyd",7,7,0.674,"7",253,"Jul",739,7,188,44744,"7/7/2003"
"2003","a","scrub",7,7,0.4933,"7",253,"Jul",751,7,188,44744,"7/7/2003"
"2003","b","broadleaf",7,7.5,0.7142,"7",254,"Jul",763,22,203,44947,"22/7/2003"
"2003","b","Lloyd",7,7.5,0.6793,"7",254,"Jul",775,22,203,44947,"22/7/2003"
"2003","b","scrub",7,7.5,0.5302,"7",254,"Jul",787,22,203,44947,"22/7/2003"
"2003","a","broadleaf",8,8,0.6559,"8",255,"Aug",728,7,219,45166,"7/8/2003"
"2003","a","Lloyd",8,8,0.6209,"8",255,"Aug",740,7,219,45166,"7/8/2003"
"2003","a","scrub",8,8,0.4167,"8",255,"Aug",752,7,219,45166,"7/8/2003"
"2003","b","broadleaf",8,8.5,0.7068,"8",256,"Aug",764,22,234,45400,"22/8/2003"
"2003","b","Lloyd",8,8.5,0.6801,"8",256,"Aug",776,22,234,45400,"22/8/2003"
"2003","b","scrub",8,8.5,0.4087,"8",256,"Aug",788,22,234,45400,"22/8/2003"
"2003","a","broadleaf",9,9,0.6938,"9",257,"Sep",729,7,250,45650,"7/9/2003"
"2003","a","Lloyd",9,9,0.6479,"9",257,"Sep",741,7,250,45650,"7/9/2003"
"2003","a","scrub",9,9,0.5521,"9",257,"Sep",753,7,250,45650,"7/9/2003"
"2003","b","broadleaf",9,9.5,0.6561,"9",258,"Sep",765,22,265,45915,"22/9/2003"
"2003","b","Lloyd",9,9.5,0.5526,"9",258,"Sep",777,22,265,45915,"22/9/2003"
"2003","b","scrub",9,9.5,0.5202,"9",258,"Sep",789,22,265,45915,"22/9/2003"
"2003","a","broadleaf",10,10,0.6171,"10",259,"Oct",730,7,280,46195,"7/10/2003"
"2003","a","Lloyd",10,10,0.55,"10",259,"Oct",742,7,280,46195,"7/10/2003"
"2003","a","scrub",10,10,0.4764,"10",259,"Oct",754,7,280,46195,"7/10/2003"
"2003","b","broadleaf",10,10.5,0.7679,"10",260,"Oct",766,22,295,46490,"22/10/2003"
"2003","b","Lloyd",10,10.5,0.5683,"10",260,"Oct",778,22,295,46490,"22/10/2003"
"2003","b","scrub",10,10.5,0.4963,"10",260,"Oct",790,22,295,46490,"22/10/2003"
"2003","a","broadleaf",11,11,0.7919,"11",261,"Nov",731,7,311,46801,"7/11/2003"
"2003","a","Lloyd",11,11,0.6091,"11",261,"Nov",743,7,311,46801,"7/11/2003"
"2003","a","scrub",11,11,0.563,"11",261,"Nov",755,7,311,46801,"7/11/2003"
"2003","b","broadleaf",11,11.5,0.8187,"11",262,"Nov",767,22,326,47127,"22/11/2003"
"2003","b","Lloyd",11,11.5,0.6549,"11",262,"Nov",779,22,326,47127,"22/11/2003"
"2003","b","scrub",11,11.5,0.573,"11",262,"Nov",791,22,326,47127,"22/11/2003"
"2003","a","broadleaf",12,12,0.816,"12",263,"Dec",732,7,341,47468,"7/12/2003"
"2003","a","Lloyd",12,12,0.6858,"12",263,"Dec",744,7,341,47468,"7/12/2003"
"2003","a","scrub",12,12,0.564,"12",263,"Dec",756,7,341,47468,"7/12/2003"
"2003","b","broadleaf",12,12.5,0.7928,"12",264,"Dec",768,22,356,47824,"22/12/2003"
"2003","b","Lloyd",12,12.5,0.7102,"12",264,"Dec",780,22,356,47824,"22/12/2003"
"2003","b","scrub",12,12.5,0.556,"12",264,"Dec",792,22,356,47824,"22/12/2003"
"2004","a","broadleaf",1,1,0.7281,"1",265,"Jan",793,7,7,47831,"7/1/2004"
"2004","a","Lloyd",1,1,0.6897,"1",265,"Jan",805,7,7,47831,"7/1/2004"
"2004","a","scrub",1,1,0.5103,"1",265,"Jan",817,7,7,47831,"7/1/2004"
"2004","b","broadleaf",1,1.5,0.7939,"1",266,"Jan",829,22,22,47853,"22/1/2004"
"2004","b","Lloyd",1,1.5,0.7072,"1",266,"Jan",841,22,22,47853,"22/1/2004"
"2004","b","scrub",1,1.5,0.4665,"1",266,"Jan",853,22,22,47853,"22/1/2004"
"2004","a","broadleaf",2,2,0.7253,"2",267,"Feb",794,7,38,47891,"7/2/2004"
"2004","a","Lloyd",2,2,0.678,"2",267,"Feb",806,7,38,47891,"7/2/2004"
"2004","a","scrub",2,2,0.4565,"2",267,"Feb",818,7,38,47891,"7/2/2004"
"2004","b","broadleaf",2,2.5,0.6848,"2",268,"Feb",830,22,53,47944,"22/2/2004"
"2004","b","Lloyd",2,2.5,0.6518,"2",268,"Feb",842,22,53,47944,"22/2/2004"
"2004","b","scrub",2,2.5,0.3868,"2",268,"Feb",854,22,53,47944,"22/2/2004"
"2004","a","broadleaf",3,3,0.6837,"3",269,"Mar",795,7,67,48011,"7/3/2004"
"2004","a","Lloyd",3,3,0.688,"3",269,"Mar",807,7,67,48011,"7/3/2004"
"2004","a","scrub",3,3,0.4376,"3",269,"Mar",819,7,67,48011,"7/3/2004"
"2004","b","broadleaf",3,3.5,0.6171,"3",270,"Mar",831,22,82,48093,"22/3/2004"
"2004","b","Lloyd",3,3.5,0.6113,"3",270,"Mar",843,22,82,48093,"22/3/2004"
"2004","b","scrub",3,3.5,0.347,"3",270,"Mar",855,22,82,48093,"22/3/2004"
"2004","a","broadleaf",4,4,0.6367,"4",271,"Apr",796,7,98,48191,"7/4/2004"
"2004","a","Lloyd",4,4,0.6505,"4",271,"Apr",808,7,98,48191,"7/4/2004"
"2004","a","scrub",4,4,0.3849,"4",271,"Apr",820,7,98,48191,"7/4/2004"
"2004","b","broadleaf",4,4.5,0.6996,"4",272,"Apr",832,22,113,48304,"22/4/2004"
"2004","b","Lloyd",4,4.5,0.634,"4",272,"Apr",844,22,113,48304,"22/4/2004"
"2004","b","scrub",4,4.5,0.361,"4",272,"Apr",856,22,113,48304,"22/4/2004"
"2004","a","broadleaf",5,5,0.6707,"5",273,"May",797,7,128,48432,"7/5/2004"
"2004","a","Lloyd",5,5,0.593,"5",273,"May",809,7,128,48432,"7/5/2004"
"2004","a","scrub",5,5,0.4744,"5",273,"May",821,7,128,48432,"7/5/2004"
"2004","b","broadleaf",5,5.5,0.7338,"5",274,"May",833,22,143,48575,"22/5/2004"
"2004","b","Lloyd",5,5.5,0.6627,"5",274,"May",845,22,143,48575,"22/5/2004"
"2004","b","scrub",5,5.5,0.4217,"5",274,"May",857,22,143,48575,"22/5/2004"
"2004","a","broadleaf",6,6,0.7088,"6",275,"Jun",798,7,159,48734,"7/6/2004"
"2004","a","Lloyd",6,6,0.6284,"6",275,"Jun",810,7,159,48734,"7/6/2004"
"2004","a","scrub",6,6,0.4008,"6",275,"Jun",822,7,159,48734,"7/6/2004"
"2004","b","broadleaf",6,6.5,0.6894,"6",276,"Jun",834,22,174,48908,"22/6/2004"
"2004","b","Lloyd",6,6.5,0.6075,"6",276,"Jun",846,22,174,48908,"22/6/2004"
"2004","b","scrub",6,6.5,0.4276,"6",276,"Jun",858,22,174,48908,"22/6/2004"
"2004","a","broadleaf",7,7,NA,NA,NA,NA,799,7,189,49097,"7/7/2004"
"2004","a","Lloyd",7,7,NA,NA,NA,NA,811,7,189,49097,"7/7/2004"
"2004","a","scrub",7,7,NA,NA,NA,NA,823,7,189,49097,"7/7/2004"
"2004","b","broadleaf",7,7.5,NA,NA,NA,NA,835,22,204,49301,"22/7/2004"
"2004","b","Lloyd",7,7.5,NA,NA,NA,NA,847,22,204,49301,"22/7/2004"
"2004","b","scrub",7,7.5,NA,NA,NA,NA,859,22,204,49301,"22/7/2004"
"2004","a","broadleaf",8,8,NA,NA,NA,NA,800,7,220,49521,"7/8/2004"
"2004","a","Lloyd",8,8,NA,NA,NA,NA,812,7,220,49521,"7/8/2004"
"2004","a","scrub",8,8,NA,NA,NA,NA,824,7,220,49521,"7/8/2004"
"2004","b","broadleaf",8,8.5,NA,NA,NA,NA,836,22,235,49756,"22/8/2004"
"2004","b","Lloyd",8,8.5,NA,NA,NA,NA,848,22,235,49756,"22/8/2004"
"2004","b","scrub",8,8.5,NA,NA,NA,NA,860,22,235,49756,"22/8/2004"
"2004","a","broadleaf",9,9,NA,NA,NA,NA,801,7,251,50007,"7/9/2004"
"2004","a","Lloyd",9,9,NA,NA,NA,NA,813,7,251,50007,"7/9/2004"
"2004","a","scrub",9,9,NA,NA,NA,NA,825,7,251,50007,"7/9/2004"
"2004","b","broadleaf",9,9.5,NA,NA,NA,NA,837,22,266,50273,"22/9/2004"
"2004","b","Lloyd",9,9.5,NA,NA,NA,NA,849,22,266,50273,"22/9/2004"
"2004","b","scrub",9,9.5,NA,NA,NA,NA,861,22,266,50273,"22/9/2004"
"2004","a","broadleaf",10,10,NA,NA,NA,NA,802,7,281,50554,"7/10/2004"
"2004","a","Lloyd",10,10,NA,NA,NA,NA,814,7,281,50554,"7/10/2004"
"2004","a","scrub",10,10,NA,NA,NA,NA,826,7,281,50554,"7/10/2004"
"2004","b","broadleaf",10,10.5,NA,NA,NA,NA,838,22,296,50850,"22/10/2004"
"2004","b","Lloyd",10,10.5,NA,NA,NA,NA,850,22,296,50850,"22/10/2004"
"2004","b","scrub",10,10.5,NA,NA,NA,NA,862,22,296,50850,"22/10/2004"
